1, 1.0
2, 1.0
3, 0.9858585858585859
4, 0.9777777777777777
5, 0.9717171717171718
6, 0.98989898989899
7, 0.9878787878787879
8, 0.9939393939393939
9, 0.9919191919191919
10, 0.9919191919191919
11, 0.9656565656565657
12, 0.9616161616161616
13, 0.9313131313131313
14, 0.9414141414141414
15, 0.9636363636363636
16, 0.9757575757575757
17, 0.9191919191919192
18, 0.9595959595959596
19, 0.8929292929292929
20, 0.9090909090909091
21, 0.9373737373737374
22, 0.8525252525252526
23, 0.8484848484848485
24, 0.9353535353535354
25, 0.8646464646464647
26, 0.8626262626262626
27, 0.8787878787878788
28, 0.898989898989899
29, 0.8121212121212121
30, 0.8727272727272727
31, 0.8525252525252526
32, 0.8808080808080808
33, 0.7636363636363637
34, 0.8101010101010101
35, 0.8404040404040404
36, 0.9212121212121213
37, 0.793939393939394
38, 0.7797979797979798
39, 0.7757575757575758
40, 0.8303030303030303
41, 0.8565656565656565
42, 0.8606060606060606
43, 0.7393939393939394
44, 0.7575757575757576
45, 0.797979797979798
46, 0.7838383838383839
47, 0.7272727272727273
48, 0.896969696969697
49, 0.8464646464646465
50, 0.7555555555555555
51, 0.8101010101010101
52, 0.7595959595959596
53, 0.7171717171717171
54, 0.8727272727272727
55, 0.7313131313131314
56, 0.8646464646464647
57, 0.7717171717171717
58, 0.7414141414141414
59, 0.694949494949495
60, 0.8343434343434344
61, 0.8222222222222222
62, 0.7232323232323232
63, 0.8565656565656565
64, 0.9494949494949495
65, 0.7898989898989899
66, 0.7313131313131314
67, 0.6848484848484848
68, 0.7454545454545455
69, 0.7454545454545455
70, 0.7898989898989899
71, 0.7494949494949495
72, 0.8606060606060606
73, 0.7292929292929293
74, 0.7131313131313132
75, 0.7171717171717171
76, 0.7454545454545455
77, 0.6606060606060606
78, 0.7656565656565657
79, 0.6787878787878788
80, 0.8282828282828283
81, 0.9111111111111111
82, 0.7272727272727273
83, 0.6707070707070707
84, 0.8303030303030303
85, 0.6848484848484848
86, 0.7171717171717171
87, 0.701010101010101
88, 0.703030303030303
89, 0.6484848484848484
90, 0.804040404040404
91, 0.7919191919191919
92, 0.7131313131313132
93, 0.6646464646464646
94, 0.6646464646464646
95, 0.6525252525252525
96, 0.8505050505050505
97, 0.705050505050505
98, 0.8262626262626263
99, 0.7595959595959596
